id,month,day,hour,latitude,longitude,sea_surface_temp
9255213,1,8,20,47.6,-52.7,
18247933,11,7,10,26.3,-136.3,25
13850198,8,26,4.07,47.26,-2.93,18.1
2409344,12,13,21,21.1,160.4,27.1
2409909,10,13,2.78,0,0,27.4
19946027,11,28,4,42.69,-79.05,
16461127,10,14,8.83,62.24,-31.8,8.4
913667,2,28,6,14.7,-97.5,
15794387,4,24,6,45.4,-12.3,
11529667,6,16,2.17,39,-76.4,
15045685,1,1,15,17,-81.7,
3919279,11,28,18,41.64,-71.34,
2105707,12,4,5,14.73,-53.96,28.2
19670255,3,20,11,36.8,-122.5,11.1
15075028,2,2,22.83,-24.8,64.92,25.8
13366520,12,11,13,-32.79,61.22,20.1
19934559,11,28,20,31.42,-81.3,
9391899,4,12,4.83,31.4,-80.9,
2875469,10,27,1.67,71.1,162.35,
4228908,9,7,2,50.8,-1.1,
6645695,9,20,18.29,40.66,-19.82,20.7
13080797,6,2,13,21.3,-57.2,25.9
2840079,7,26,11,41.73,-87.54,
321148,5,10,7.83,21.6,-58.6,
18250943,12,7,16,56.91,-56.9,3.8
13963956,9,29,15.17,39.2,-76.4,
13625067,11,19,5.83,30,-80.5,23.4
1898934,2,28,7,46.3,-72.5,
13703364,12,21,15,41.8,-82.3,
19719614,5,21,13,46.8,-71.2,
6123118,8,4,23.32,36.2,-75.7,24.2
11110840,4,3,8.75,41.1,-72.7,7.6
4088377,6,3,13,59.3,-152,
13726387,6,22,5.33,27.2,-90.3,
18466354,8,14,22.25,32.12,179.55,25.2
8205877,9,6,21.5,27.7,-83.42,
2814443,6,25,21.83,16.3,-63.5,
13914045,9,28,11,-11.11,-132.84,26.8
16105358,12,3,19.67,83.71,-144.77,
3766902,3,24,18,-21.35,106.78,27
9446549,5,14,3.75,-6.31,92.99,29.5
3282588,8,9,15.33,4.27,-49.74,28.5
18752665,11,22,4,49.81,-140.44,9
17176213,11,5,7.58,-12.93,155.41,27.7
7392021,8,12,2.72,44.61,-87.43,
18141714,3,4,10.72,20.8,-157,24.1
13556587,7,17,17.22,-8.21,-113.26,26
11331824,2,10,16.83,58,-150,
7250192,7,8,14,60.48,-51.14,8.4
13441873,6,13,13.17,-47,110.27,
11410961,12,13,17,53.72,-135.01,7.6
10768398,9,23,4,50.1,-6.1,
13746307,2,23,1.28,38.07,-74.66,16.5
16566178,6,17,9,50,-0.6,
11805217,12,25,9.82,26.98,-75.08,23.5
835855,4,26,0,28.45,-96.4,24.2
2215614,5,7,1,54.9,16.8,6.9
3278139,12,9,11,36.8,-76.3,10.6
5842994,4,26,17,1.95,156,29.2
9370683,10,11,2,32.7,-117.2,21
1097416,5,3,23.83,17.1,-157.8,24.3
2847444,6,26,14,44.63,-124.04,13.8
6848754,7,26,12,-14.37,-128.82,26.3
8545501,10,17,1,53.2,1.7,
17378878,8,11,5.83,48.5,-124.7,11.6
10368095,11,11,0.48,27.3,-84.2,25
166784,11,6,13.5,-1.01,-177.71,29.2
9841826,12,26,7.5,-13.05,8.53,24.7
15052230,2,1,20,44.2,-57.1,5.1
10393062,2,12,23,28.45,-96.4,13.8
5218120,2,7,14.83,16.3,-63.5,26.3
1856326,9,26,22.5,46.8,-91.8,
14495403,10,15,10.52,-15.53,-106.3,23.1
19793271,8,24,3.65,-41.69,-20.62,10.5
10581466,6,18,5.17,-24.81,-94.22,21.2
8657156,12,20,23.17,26.56,-28.67,
19162143,8,4,15,32.57,-117.13,
19037439,7,1,21.17,-58.39,-45.77,
5502925,3,16,14.07,46.1,-124.7,8.5
4244987,7,8,8.65,34.22,-70.24,24.9
3301682,11,9,4.83,28.8,-86,24.4
18945984,7,28,7,36.95,-76.33,28.7
7586313,3,18,14,61.24,-149.89,
7189214,7,6,1,46.71,-123.97,
8367635,9,11,11.83,87.99,-50.43,
10512174,11,16,20,71.67,23.23,6.6
6593384,5,18,8,55.9,-142.5,6.5
4800992,3,25,11.18,14.4,-17.58,18.5
16134744,10,4,1.15,35.26,-121.26,17.1
10507662,4,16,10.5,-15.19,-119.48,26.9
12704711,4,21,23,41.1,-66.6,9
12852096,5,26,8.62,-38.75,-1.62,13.6
9166360,12,5,17,62.64,-25.1,
12669515,12,20,21,41.29,-70.1,7.9
8273044,3,8,17,41.71,-71.17,
9179708,2,6,14,-29.57,-109.27,22.7
9914470,3,28,6,30.6,122,
7709568,1,22,0.03,21.87,-69.65,25.8
907735,8,28,11.85,37.8,-122.8,13
10130693,8,4,12,41.28,-72.91,25.1
12472605,8,14,3.07,44.1,-69,17.6
3352381,11,11,4.33,37,-76,
16156491,2,4,20.9,45.37,-161.21,7.4
11384647,6,12,17.63,-32.34,-43.77,19.6
6274078,1,9,0.33,-41.97,50.83,11.3
13145827,6,4,20.83,32.4,-119.5,13.1
5884952,9,27,16.17,-21.3,-40.96,
17274846,9,8,7.97,-11.48,179.17,28.5
4330315,3,10,17,48.5,-6.8,12.2
16428766,1,13,15.3,7.33,-166.53,27.5
4097289,2,3,3,25,-75.4,24
1326401,2,10,2,48.11,-122.76,7.4
16173568,1,5,2,29.73,-93.87,14
14048009,5,1,5,2.04,-110.03,
18511044,4,15,21.67,-55.79,-64.27,5
3330213,4,10,11,47.1,-2.5,11.9
3573048,10,18,1,49.01,-19.01,15.1
11016203,2,1,8.5,27.59,-55.23,23.1
4012969,1,1,7.08,35.21,-60.91,20.7
5374981,8,12,10.95,-43.91,53.48,6.6
12986804,7,30,11,45.5,-81,21
681409,4,21,6.67,-31.85,64.8,21.2
1415131,10,13,13.5,28.23,-87.53,
19380021,6,11,8,41.5,16,23
13614706,5,19,5.18,33,-117.3,18.4
10614359,1,19,6.08,-57.5,-42.59,2.1
823154,11,26,23,36.55,163.48,18.1
11491524,6,15,15,27.1,176.1,28
7738221,2,23,6,1.96,130.18,30.2
7682419,10,21,1,8.42,-105.81,27.8
16769827,6,23,18,38.8,-77,
15094471,4,3,16.33,36.81,-66.51,19.2
6656212,9,20,7.67,27.3,-90.5,
2473399,3,15,17.67,28.3,-83.3,21.1
4892318,3,27,12.5,-54.9,82.66,2.8
10085953,10,3,3.8,3.91,160.69,30
11327591,12,10,0,41.6,-71.4,9.9
4465183,6,14,0,31.1,-130,16.1
6408028,2,13,2.08,43.53,-1.61,11.1
14935064,5,28,0,36.18,-75.75,
15666795,12,20,23.27,32.97,144.52,19.8
2364918,12,11,14,53.6,-131.1,7.8
17818284,10,25,4.33,51.3,-39.62,11.3
6936685,2,29,14.18,35.96,-66.23,19
14054083,6,2,2.48,8.84,-138.68,26.8
19791929,3,24,3,30.65,-88.06,23.2
17064957,10,2,18.85,37.45,-168.28,20.7
10510690,12,16,3.63,-8.24,-106.12,24.1
1027158,3,1,3,37.2,-1,14.7
19079232,11,2,3.03,28.93,-152.7,24.9
12825939,5,25,1.48,29.42,-119.62,16.5
2771935,1,24,22,43.26,-79.06,
17877736,9,26,6,-32,32.8,22
15471776,2,14,13,2.04,-110.03,
11435931,9,13,21,29.87,-89.67,
10317492,8,10,3.45,-16.07,-90.1,20.9
19170933,12,5,0.83,-62.2,-58.9,
12974242,4,30,2.12,9.81,176.99,28.6
1068782,9,3,11,42.15,148.27,
18698389,12,21,15.83,-49.45,22.63,
9505976,9,15,23.33,-28.45,78.02,18.4
12147071,12,4,14,28.12,-97.02,21.7
3324654,1,10,6,48.1,-123.4,7.9
12166436,6,5,23,50.79,-26.49,14.5
13153204,9,5,6.67,42,-86.6,22.1
7336151,7,10,6.55,28.7,49.5,30.7
10348230,9,11,11,44.7,-63.6,
10360933,7,11,3.75,-47.83,-48.36,9.2
8110752,12,4,0.83,35.8,-75.3,12
16903268,6,27,4,36.02,-17.02,21.7
13153719,6,5,1,62.58,-14.75,10.4
16832575,3,25,6,-37.1,132.6,
7916811,2,28,0.83,-47.98,-3.84,
7942464,9,29,19,13.1,-161.3,28.4
3030404,6,1,22,35.8,-75.55,26.8
11359691,4,11,13,53.1,-15.9,10.9
14473601,10,14,18,70.79,-69.47,
13025982,6,1,2.67,-31.24,89.54,19.4
19145221,1,4,18,0.02,-23.01,27.2
7780910,5,24,4,34.6,-72.6,22.2
16621712,9,19,1.92,8.75,-162.35,28.1
13269901,12,8,8.5,29,-94.9,19.9
4897718,8,28,6,26.09,-80.11,
9875676,5,27,11,52.55,-163.76,3.8
1180463,12,6,10.85,-14.05,-121.01,26.2
6418117,1,13,3.62,42.8,-70.2,7.5
18139701,1,4,21.6,32.51,131.75,18.6
14578909,6,17,5.85,43.8,-124.6,14
20003603,11,30,1.33,-49.1,174.42,8.4
6402010,11,12,18,37.41,-76.71,
12767028,10,23,4,-49.84,-12.66,
385696,7,12,13.1,5.82,-167.5,28.3
16761274,4,23,14,51.9,1.2,
19896785,8,27,9,41.91,-87.62,
5647626,12,20,21.33,-42.82,-161.05,12.9
3080246,11,3,13,45.5,-81,8.1
19895600,1,27,4,-48.13,134.9,10.5
15804321,10,24,0,45.35,-21.56,17.6
2167767,5,6,23.35,64,-30.71,6.2
19767716,12,23,20,43.46,-76.51,
14721750,12,22,15,48.14,-14.41,12.1
9674217,1,21,0,-30.86,111.7,23.5
14379689,11,11,16,46.9,-3,14.7
16699251,7,21,10.4,-18.65,-89.72,20.6
1216369,5,7,17,55.99,-160.57,
10392115,1,12,13,37.4,-122.9,11.9
13218426,2,7,22.6,26.25,156.75,21
1941214,6,29,19,52.94,-168.87,
18953174,8,29,22.02,31.2,-150.67,25.1
1029631,8,1,6,37.3,4.5,24
10566566,6,17,17,5.01,-139.95,28
14897160,11,27,1,66.98,9.89,8.7
15412904,3,12,11,44.82,-42.88,15.2
14837100,9,25,10.33,46.8,-91.8,
18626597,7,19,12.88,38.13,-65.56,27.6
4790916,9,24,4.83,37.2,-76.8,
6526397,2,16,20.17,19.44,124.6,25.8
6342772,2,11,8.95,-63.36,-51.98,-1.4
9293985,6,9,17,48.1,-122.7,9.3
15935009,9,28,20.8,70.9,-165.2,3
4608743,2,19,6.38,30.94,128.11,17.2
14106358,4,3,9.9,56.86,-144.17,3.5
6939643,8,29,19.25,7.99,-164.95,28.4
5001553,8,31,11.38,-23.84,-125.3,22.2
6778526,12,24,6.98,-35.19,5.94,19.8
466228,4,15,16.3,5.38,-116.97,27.8
10107625,11,3,16,34.23,-77.95,
7324304,2,10,16.17,21.81,-45,23.9
12697140,1,21,21,39.27,-76.58,4
7734911,10,23,7,-29.25,-112.18,19.7
152813,8,5,8,54.37,-146.55,10.9
19700520,10,21,18,49.8,-4.2,14.2
12111372,12,3,13.83,39.4,-124,13.7
2171289,6,6,2.1,-3.27,159.49,29.7
12215857,11,7,4.1,-11,-124.69,26.4
3048816,1,2,12.15,-39.7,96.76,13.9
6569155,11,18,9.33,-37.03,61.11,14.8
10645747,7,20,21.3,16.88,-25.64,25.6
2955665,2,29,10,34.16,-77.85,
1242824,3,8,19.62,26.79,162.92,21.8
11105226,5,3,11,43.21,-29.6,15.1
4499499,10,16,18.33,23.5,-37.55,26.8
16063083,6,2,1.4,-22.75,-82.63,21.3
17396018,9,12,15.5,-45.7,-177.8,8.9
6352772,10,11,10.5,45.89,-51.36,15.3
3555208,4,17,13.17,75.68,-162.94,
7696479,4,21,2,18.15,-65.44,26.4
2188779,9,6,4.38,32.9,-117.4,21
7095738,12,3,18.52,22.06,151.7,26.8
5662049,2,20,19,-8,80.48,28.6
15823020,11,25,16.25,28.2,-89.2,
10347691,2,11,1.93,23.67,-54.64,24.2
15039723,7,1,3.83,25.8,-93.7,
19217004,10,6,12.87,-11.59,-102.19,22.9
4570809,10,18,4.22,-12.98,-173.6,28.6
2588007,10,18,18,71.93,-155.61,1.3
10915839,8,28,13,46.5,-84.37,
10951332,11,29,13.33,-42.4,67.03,
13646339,7,20,14,53.6,-59.6,15.2
65958,11,3,4.77,26.33,-36.99,25.6
442153,7,14,14.5,0.64,-45.37,27
18190947,4,5,5.17,37.6,-76.3,
12348115,1,11,20.68,37.8,-122.6,11.3
9258102,4,8,5,48.3,-122.8,
6981161,11,30,13,24.63,-81.11,
8372038,4,11,9.5,-25.22,1.7,22.2
12862388,2,26,12,31.5,-70.3,16.7
1876907,12,27,0,37.7,10.6,16
17125396,2,4,9.58,31.68,178.55,18.7
6218297,5,7,23.02,30.33,-122.82,15.3
11656628,5,20,4.83,43.2,-69.1,
10857149,4,26,17,41.17,-73.18,11.3
4424537,1,13,12,43.5,-41.8,
4937473,5,29,8,-27.79,-26.03,22.3
19490393,6,14,13.83,35.7,-121.9,
3609388,5,19,23,73.3,-132.11,
13852917,11,26,20,37.23,-76.48,10.7
1478195,5,15,14,15.2,145.7,29.1
814603,4,25,2,51.4,0.5,
4190731,3,6,22,48.5,-124.7,7
3740425,5,23,11.5,-11.66,96.43,
6451903,10,14,18,43.05,-87.88,
3406146,8,13,10,-10.76,-129.35,27.3
11810629,3,25,7.47,3.48,-110.43,27.3
4250375,5,8,6.27,-33.66,-139.65,19.1
11148055,10,5,23.42,32.56,142.3,24.7
14563549,11,17,13,-31.11,103.69,19.7
17105005,9,3,12.83,48.1,-87.8,18.3
18436850,10,13,12.72,-41.16,18.7,15.8
7367641,5,11,12.83,44,-86.6,
11907947,11,28,5.15,36.84,-45.78,21.3
13677611,10,21,16.78,46.6,-27.34,15.3
14923184,12,28,16.02,22.36,-38.48,24.3
9743037,5,23,11,59.93,-48.37,3.6
5453142,2,14,22,-6.03,-9.99,26.2
9623645,8,19,6.83,42.6,-130.5,
16451218,11,13,23,58.3,-134.41,5
16621515,3,19,14,52.29,-40.44,5.1
9749684,12,23,0,14,55.8,26.8
13403865,12,12,4,38,-122.98,13.8
3845249,8,26,8.17,13.65,87.37,28.7
13537645,8,16,11,27.3,-90.5,
9866239,11,26,5,47.5,-8.4,13.4
5143580,9,5,11,32.37,-64.7,29.2
17389953,8,12,19,55.5,-42.17,11.6
19496938,3,15,6.85,18,-36.49,23.2
2314752,9,10,7,37,-76,24.8
6767638,3,24,10.83,54.7,-15.47,10.4
19459338,3,14,6.28,24.83,-71.86,24.3
13843985,2,26,16.5,37.6,-76.3,
1791761,11,25,2,66.4,-23.4,
13710386,9,22,10,40.51,-29.62,21
4742023,10,23,22.5,82.34,-145.82,
5889770,10,27,19,-45,-118.5,
15466512,8,14,2.17,37.6,-76.3,
9208784,7,7,6.83,47.29,-52.32,10.1
16250497,5,7,10,64.5,-165.43,
12078328,6,2,19,43.5,-70.1,12.6
14812124,5,25,12.77,-7.99,-2.44,26.2
15079879,8,2,0,40.71,-20.81,21.3
753438,4,23,23,50.6,-2.3,11.1
1170411,12,6,20.68,5.24,-105.26,26.3
4491753,2,15,20,25.03,-80.68,22
3474622,3,15,21,5.02,155.96,29
743835,6,23,23.11,-30.05,153.41,20.7
11234767,11,7,20,32.21,-143.25,22.8
19896749,12,27,6,20.04,-155.83,26.2
5639138,6,20,9.9,40.3,-124.7,7.9
10281539,10,9,13.17,48.74,162.26,
17975509,7,29,2.75,-54.23,43.83,
1654099,11,20,23.83,58.2,-138,6.9
18785757,6,23,9,25.6,-80.1,27.1
17350448,10,10,8,48.86,-122.76,
14393896,2,12,13,50.8,-45.78,5.9
3909227,2,28,5,42.36,-71.05,4.5
14151938,2,4,6,43.66,-70.25,4
14670190,7,20,4.5,59.7,-149.5,
7399500,12,12,9.83,36.8,-122.5,14.1
9353523,7,11,5,49.9,-125,20.2
14739862,10,22,9,55.06,-162.33,8.7
3480723,3,15,15.55,25.8,128.1,20.9
18206362,8,6,13,-7.46,40.89,26.7
14869395,2,26,20,41.1,-66.6,6.5
7115839,7,4,10.25,32.94,-69.35,24.6
415246,5,13,13.17,38.99,-29.18,16.9
18606437,5,18,0,16.1,70.9,31
3465214,11,14,16,57.3,1.3,
3980072,6,30,17,67.47,-17.97,7.4
7692893,10,21,19,25.59,-80.1,28.1
7822652,7,25,10,39.5,4.4,24.4
6888094,5,27,20,42.47,-82.88,
5520882,10,16,19.5,27.8,-90.7,
6993555,7,31,14,83.8,-32.57,
6544177,4,17,15.33,-42.17,58.8,17.4
657893,7,20,4,41.75,-124.18,14
13683924,3,21,11.17,43.41,4.16,12.3
9936515,8,29,10.4,36.24,-20.11,24.6
4729193,1,23,14.35,21.92,-69.83,25.7
125815,3,4,21.83,32.4,-119.5,
7239271,7,7,7.17,44,-86.6,
17371901,2,11,3,73.3,30.2,5.1
391345,6,12,23,34.41,-119.69,
11341547,10,10,14,20.44,-23.11,26.8
13301939,1,9,4.05,30.47,159.76,20.6
16196517,7,6,19.62,23.57,154.49,28.6
6101125,7,3,20,18.22,-67.16,30.1
14635721,11,19,21,39.27,-76.58,11.2
13794237,9,24,10,42.77,-86.21,
18636404,9,19,22.27,20.99,-55.44,29.2
2404492,10,13,4.5,13.35,126.95,28.4
13690754,2,21,0.83,32.86,-19.7,18
12945169,9,29,10,-9.91,-9.98,23.2
5097524,3,3,18.83,54.03,-158.16,2.7
9687553,11,21,17,41.86,-87.61,
18234427,6,7,22.62,37,-75.8,20.7
2619308,1,19,22.33,-30.81,-24.97,23.6
3936906,10,29,18.33,-30.99,86.62,16.4
2468344,9,15,17.9,40.3,-124.7,12.6
16258558,5,8,9,40.78,1.84,16.3
1640758,4,20,1.17,-44.82,93.72,9.2
19647604,2,19,22,27,-96.7,18.9
8076541,6,2,16,47.3,-122.7,
10790062,12,24,7,-60.59,107.99,1.9
11233438,9,7,7,42.4,-86.29,
10022128,4,1,10.13,13.69,-18.21,20.8
1833102,6,26,23.92,21.7,-158.1,24.6
936802,11,29,13,45.6,-73.5,
3024470,9,1,23.02,29.83,-67.8,29.3
4498562,8,15,13,57,1.8,
11927037,9,28,21.17,-54.53,-35.02,0.2
18036879,1,1,19.83,33.4,-77.7,18.8
15504248,5,15,0,49.9,-1.7,11.6
3728212,6,22,1.33,38,-76.3,
12939793,3,29,18.27,23.82,-71.28,24.4
19354322,6,10,12,53.9,-160.8,7.6
10764725,8,23,18,53.9,1.2,
6650939,6,20,3,58.4,0.3,
19120227,11,3,21,29.77,-93.34,22.4
7392927,6,12,10,-41.7,151.5,15.5
1101647,6,4,19.59,-16.67,121.68,25.1
3951604,5,29,3.33,-27.05,56.51,22.7
622528,2,19,2,61.3,1.1,
6815334,6,25,13,20.04,-155.83,
928417,9,29,18.08,-20.99,-139.23,24.7
7574251,2,18,17.67,-50.91,-174.45,11.3
2859773,1,27,2,33.6,-118.3,14.7
8670282,2,21,23.17,-22.91,-142.09,28.9
9341896,4,11,13,-12.2,13.5,26.9
8605243,4,19,17.85,26.58,166.09,23.6
5652980,11,20,19,57.7,0.7,
13278908,8,8,4,44.25,-86.35,
16047352,3,1,6,-0.01,0.01,28.3
13102122,4,3,17,45.2,-87.36,
10804525,4,25,0,-19.37,-128.67,
15664477,8,20,15,41.59,3.98,26.4
5229945,5,7,4.17,17.09,159.31,27.9
11909608,8,28,20.53,-45.02,-29.08,6.5
11028060,12,1,17,57.4,-145.5,
18216549,9,6,3.83,38.5,-74.7,
8879044,4,27,15,34.01,-118.5,14.3
13835061,1,25,16,53.5,10,3.2
8654937,5,20,16,83.81,-32.74,
17891514,3,27,7.17,38.19,-52.76,18.3
19310190,8,9,2,49.2,-2.8,
18559509,2,17,7,-17.16,114.13,30.3
17522056,6,16,9.12,35.27,-37.73,22.7
19434211,10,13,4,42.3,-83.1,17
17542250,12,16,8,16.81,-85.3,27.2
13277409,9,8,20.83,42.6,-130.5,18.2
19606724,2,18,3,-7.92,-30.5,
5249035,9,8,4.83,44.3,-67.3,
18589680,1,17,1.67,-58.29,75.07,0.4
7845684,11,26,1,30.31,-88.14,
9493200,3,15,14,37.6,-25.5,17.9
20029376,7,31,12,-8.01,-170.05,
2583344,1,18,17.55,35.95,-158.08,16.8
1550641,8,17,1.17,38,-76.3,
15529687,6,16,18.73,-4.97,-156.6,28.5
15731010,9,22,15.75,-54.36,58.61,
199814,4,7,17.85,-11.02,-146.28,29.6
11463385,11,14,4.67,-23.98,94.83,22.7
12708576,11,22,6,37.18,-50.47,21.7
9918248,7,28,13,31.7,-64.2,27.4
12311290,1,9,18.83,30,-80.5,
7560607,10,17,22,34.19,-23.99,23.2
10130080,3,4,18,23.5,-154.1,22.9
12515073,12,16,17,-32.86,108.95,19.2
9107802,9,3,20,36.8,3.1,23.3
14819384,8,25,4.25,13.4,144.8,29.8
4302808,4,10,17.65,36.3,-63.69,19
1751622,1,23,17,5.9,134.9,28.2
4693093,7,21,0,19.2,-96.1,
11787968,4,24,12.9,45.65,-84.47,
15890174,4,27,14,42.96,4.2,13.6
6773478,8,24,12.62,-9.64,-178.86,28.4
15961627,7,29,21.83,52.55,-162.92,9.3
8236667,7,7,12.83,15,-67.5,
14109211,5,3,16,0.8,156,
16132436,1,4,5,-10.56,71.4,28.9
19912340,10,27,12,29.44,-92.06,22.1
15508577,10,15,14,33.66,-78.92,23.1
80521,6,3,16,43.08,-79.01,
16954440,8,29,8.68,18.75,130,29.8
15093405,7,3,16.2,34.2,-119.4,15.8
3881906,2,27,3.33,48.3,-123.2,7.2
13778015,12,24,17.33,-34.35,109.42,19.7
93495,12,3,11.83,33.2,-119.9,16.7
18527248,10,16,0,29.68,-94.03,
17996692,10,30,6,-17.3,54.8,25
11043303,10,1,20,-9.24,127.34,27.6
10359873,11,11,23,53.6,2.2,
14706681,1,21,16,19.29,166.62,24.6
6039531,7,1,15.33,51.84,-14.14,13.8
1515405,1,16,9,2.02,-179.81,27.7
7538264,1,17,22,-40.97,156.95,17.9
1986433,7,31,12.5,-33.31,61.28,17.9
2721809,1,22,23,30.05,-90.37,20.7
576734,11,18,4.83,-47.65,-87.97,8
2945137,8,29,4.67,33.01,-47.05,27.4
11245821,10,8,5,50.1,-2.6,
9040633,2,1,13.67,-47.23,162.51,11.4
9132030,5,4,7,84.3,-81.61,
3272813,12,9,10.18,6.58,-20.62,28
16935444,8,28,7.83,28.9,-78.5,
15145041,5,4,21,55.33,-131.63,7.4
15663170,12,20,17,7.5,57.3,29.2
11312373,11,10,13.92,-15.55,169.03,27.7
13383622,3,12,0.53,41,-71.1,7.7
6232129,8,7,19,46.68,-85.98,
4846200,3,26,13,21.43,-157.79,24
2363548,12,11,0,28.5,160,22
12980299,4,30,0,33.8,-78.5,
11861317,11,26,1.5,-40.13,96.38,12.1
18055267,9,1,11.5,36.85,-158.14,24.3
5919756,8,28,23.83,35.7,-121.9,15.1
15083711,3,2,1.83,38.2,-123.3,
15059157,9,2,2,17.96,-66.24,
11824729,5,25,16.13,-31.62,115.43,21
17177980,10,5,0.83,38.6,-76.4,
19706895,8,21,13,-0.06,-170.09,28.5
12026271,2,1,19,58.72,-21.12,9.7
13556030,1,17,13.85,43.8,-124.6,8.9
6177396,6,6,10.43,35.61,-173.8,19.5
5891694,6,27,12.83,7,-12.47,27.9
11841718,6,26,22.5,-25.21,0.51,
6308105,4,10,7.62,26.24,161.29,23.2
3333052,3,10,0,-36.77,-168.76,19.2
11184815,10,6,9.83,12.3,-56.1,
9394285,6,12,13,35,-121,11.5
19474180,3,14,5,-60.78,-85.4,4.9
5023123,3,1,19.83,41.9,-124.4,9
1753697,2,23,19,55.52,-139.52,5
17532889,9,16,21.17,-33.1,-136.45,16.9
7616952,7,19,18.83,15,-67.5,
8869174,9,27,7,22.61,-42.76,28.1
281595,11,9,15,50.5,-135.67,9.2
16554172,6,17,7,59.6,-147.5,8
3864386,10,27,23.35,4.02,-24.88,28.1
9755601,5,23,21,52.1,3.7,
3967340,8,30,17,-57.44,171.06,
201143,6,7,0.08,43.53,-1.61,18.1
6257033,6,8,23,28.16,-82.76,
8481870,7,15,7.72,24.28,-92.72,29.7
10363610,12,11,21,-43.76,5.9,8.7
5352734,5,11,16,28.07,-88.61,25.1
12652694,10,20,2,47.7,-122.6,12.8
13187287,6,6,1,-18.39,107.39,26.7
8105156,9,3,11,48,-7.8,16.5
19296514,9,9,17,59.99,-35.48,11.1
4546217,1,17,9.02,37.32,-170.46,15
10253067,5,8,4.58,37.46,-64.72,19.2
10257414,7,8,8,31.46,-73.04,27.8
11602709,4,18,22,49.3,-65.6,
17787789,4,24,0,-48.76,112.79,
15320075,9,10,9.4,66.94,-54.29,6.2
11214836,9,7,23,66.26,-11.98,7.5
17401232,2,12,2.23,-7.87,-172.15,28.6
8990720,6,30,7,58.41,-134.95,
8857412,3,26,8.67,-49.71,102.5,7
2754234,3,23,4.83,78.83,-122.67,
10550869,10,17,23,-5.05,-124.87,25.7
221352,10,7,12.45,7.1,171.4,29.3
14052961,3,1,23.67,-48.78,117.11,9.3
15068732,11,2,4,26.16,-35.58,25.7
8467167,12,14,10,57.3,1.6,
17073337,10,2,17,-11.99,80.56,27.9
18881935,3,26,20,18.48,-66.7,
7061367,3,2,2.83,42.46,-34.09,14.6
7720966,6,22,10.67,-28.62,93.98,19.8
3175174,2,6,9,66.4,-23.4,
14440493,2,13,12.72,-62.41,-53.22,-0.2
8068100,10,2,13.35,37.85,-20.66,22.5
18351707,5,10,23,46.27,-84.19,
3117381,7,4,19.83,49.1,-142.18,9.2
3086320,10,3,14.5,27.9,-93.6,28.2
8009966,7,31,1,56.4,2.2,
19604268,2,18,11,59.6,-151.42,
16335255,11,10,20.83,-12.96,129.42,30.2
5721479,11,22,21,46.8,-71.2,
13677097,6,20,1,20.45,-23.12,23.1
13695667,8,21,12,-33.72,73.04,15.7
11070999,1,2,15,52.5,-128.8,
9891316,11,27,18.17,-48.34,156.16,10
8736576,9,23,21.38,8.46,153.44,30
13677370,7,20,8,65.6,22.2,16.7
10533374,3,16,6,66.2,41.1,
15501463,10,15,1,43.06,-70.83,
19699879,7,21,2.2,-11.3,-91.11,22.6
8142165,11,4,8,44.02,-83.54,
15226552,3,7,5.17,4.53,-3.1,28
3725716,7,22,19,38.57,-76.07,27.8
4334416,7,10,1,-10.27,40.97,25.8
19613461,1,18,17,30.26,-88.21,
15480990,12,14,8,36.8,-76.3,10.4
18047316,4,1,5.5,42.92,5.73,14.4
6897255,10,28,1,61,1.7,
7813797,10,25,2,-59.55,-54.49,
4214034,3,7,23,28.93,-95.3,18.5
6893809,10,27,15,27.9,-94,
18913035,5,27,0.5,2.59,90.99,
19502352,9,15,5.65,46.45,-28.89,18
1433877,8,14,22.83,60.2,-146.8,
14131193,8,4,6,51.9,3.5,18.1
5155990,1,5,3.5,5.5,54.19,26.7
16046955,9,1,2.02,-36.15,175.13,14.7
5589934,4,18,2.5,23.94,-72.38,24.4
2912883,12,28,3,53.88,-166.54,4.9
19727026,9,22,12.9,-35.08,44.33,17.2
4452051,10,14,3.83,25.9,-89.7,27.9
10532938,8,16,6.67,42,-86.6,23
6754151,9,23,13.5,-32.73,59.1,18.1
19546736,2,16,18,47.5,163.9,-1
14444659,11,13,4.5,43.1,-87.8,8.1
6176660,10,6,20.33,81.94,-128.23,
10311432,11,10,9.83,35.8,-75.3,13.8
9730522,8,22,20,-8.26,-155.03,28.5
6839990,3,26,1.33,28.3,-83.3,22.5
9205532,8,6,11,44.9,-66.99,12.5
6963610,1,30,13.33,-32.15,-23.65,23.9
10338837,2,10,17.83,34.7,-72.7,20
15290076,2,9,1.67,-12.18,47.77,28.9
13000634,1,31,23.38,30.03,156.71,19.9
11945873,2,29,1.67,16.54,-61.41,26.1
8458381,5,14,21.33,38.6,-76.4,
12005144,3,31,19.33,33.4,-119.5,13.2
10891026,8,27,8,46.1,-1.5,20.2
17035935,7,1,15,49.7,-127.9,12.9
6515580,8,16,13,39.9,-10.1,20
3987934,1,31,15.82,39.7,154.56,9.2
18311538,12,9,13,61.6,1.3,
9845817,1,26,21.77,16.04,128.2,27.9
16612763,10,18,4,-25.74,-125.74,23.3
11986275,4,30,15.83,22.2,-94,
15370248,5,11,19,23,-110.2,19
15645063,2,19,19.95,36.8,-122,10.8
11267638,10,8,15.33,37,-76,
