,id,month,day,hour,latitude,longitude,sea_surface_temp
1436,9959688,10,29,15.83,18.3,-64.8,27.868518518518517
1488,209680,7,7,22.5,18.3,-64.8,27.558024691358025
1811,3064598,7,2,15.67,18.3,-64.8,27.671810699588477
1935,12440299,1,13,9.83,18.3,-64.8,27.699451303155005
2025,11200745,6,6,8.67,18.3,-64.8,27.282321673525377
2392,865039,11,27,1.67,18.3,-64.8,27.213395919067214
3381,19713500,3,21,18.83,18.3,-64.8,27.0987922239369
3420,7732198,1,22,4.0,18.3,-64.8,26.2
3433,14116927,1,3,10.17,18.3,-64.8,26.837396047668037
3451,18676967,9,20,8.83,18.3,-64.8,26.712062757201647
3485,16387182,1,11,23.17,18.3,-64.8,26.562364701217422
3509,9574535,6,18,16.83,18.3,-64.8,26.652955876521776
