,id,month,day,hour,latitude,longitude,sea_surface_temp
517,1821069.0,7.0,25.0,2.83,44.3,-82.4,22.7
2844,6812092.0,7.0,25.0,3.0,44.32,-50.78,18.2
8455,17820513.0,7.0,25.0,4.48,10.37,-165.14,27.2
1381,19824357.0,7.0,25.0,4.69,-53.71,83.51,0.6
1288,16824539.0,7.0,25.0,4.83,44.3,-82.4,18.24158543690487
9504,12825031.0,7.0,25.0,5.5,58.9,-152.0,18.24158543690487
1838,4813047.0,7.0,25.0,6.0,-49.67,178.81,18.24158543690487
2368,5826177.0,7.0,25.0,6.17,-57.54,-113.21,18.24158543690487
7487,7822652.0,7.0,25.0,10.0,39.5,4.4,24.4
1981,7804840.0,7.0,25.0,10.02,-14.83,-178.84,27.4
6766,4812152.0,7.0,25.0,11.0,-47.86,84.15,18.244305527319746
9273,797307.0,7.0,25.0,11.0,46.2,-124.1,12.8
6070,12813408.0,7.0,25.0,12.0,66.0,-53.9,18.24333902536212
399,798073.0,7.0,25.0,15.0,43.8,-87.7,18.24333902536212
5484,16840992.0,7.0,25.0,15.0,43.6,-3.8,21.7
2694,6828922.0,7.0,25.0,15.83,23.8,-68.3,18.243952343491046
8696,14813218.0,7.0,25.0,17.0,-40.95,41.58,13.3
1544,11831465.0,7.0,25.0,17.17,-16.77,161.58,25.4
6776,15825016.0,7.0,25.0,17.33,17.9,-66.5,18.24434462852616
4998,3794901.0,7.0,25.0,17.83,-51.07,-126.95,18.24434462852616
1966,17831367.0,7.0,25.0,18.0,41.36,-72.09,21.2
5176,813076.0,7.0,25.0,18.78,-3.44,-103.94,24.8
4010,15816093.0,7.0,25.0,19.32,7.52,-156.21,27.5
6434,10805622.0,7.0,25.0,19.33,-34.38,-3.23,17.0
1094,14838795.0,7.0,25.0,19.83,14.9,-74.9,18.24744872444926
424,12832484.0,7.0,25.0,21.0,42.4,-82.7,24.4
967,789151.0,7.0,25.0,21.18,-9.54,174.9,28.8
166,8826897.0,7.0,25.0,21.5,-32.3,85.59,16.5
5758,6822923.0,7.0,25.0,22.0,34.3,-76.2,18.250096565452385
6967,15816876.0,7.0,25.0,23.0,-51.14,99.33,18.250096565452385
2393,2853028.0,7.0,26.0,0.0,32.1,-79.9,30.6
5839,15856845.0,7.0,26.0,0.83,48.9,-141.45,12.0
1824,15873642.0,7.0,26.0,1.33,28.9,-78.5,18.251175604346617
7992,13861820.0,7.0,26.0,2.0,39.52,-33.88,22.6
688,849900.0,7.0,26.0,4.0,37.61,-75.69,28.6
690,10845957.0,7.0,26.0,5.0,47.75,-90.34,18.25377419854593
1248,18865523.0,7.0,26.0,5.0,53.6,-4.2,18.25377419854593
3561,15854222.0,7.0,26.0,5.65,-52.53,-27.73,1.8
2048,7845964.0,7.0,26.0,6.0,47.1,-90.7,18.250866657602558
4710,1829562.0,7.0,26.0,8.0,-39.64,164.13,14.4
8620,12870318.0,7.0,26.0,8.0,-16.0,80.47,24.2
8816,4831578.0,7.0,26.0,8.15,21.3,-158.1,25.7
1414,14859649.0,7.0,26.0,8.17,-26.09,-120.94,21.5
4916,1844524.0,7.0,26.0,11.0,44.7,-75.5,18.253125932561876
7160,2840079.0,7.0,26.0,11.0,41.73,-87.54,18.253125932561876
7200,6848754.0,7.0,26.0,12.0,-14.37,-128.82,26.3
9754,13861008.0,7.0,26.0,12.0,61.2,2.3,10.0
4739,18870889.0,7.0,26.0,15.0,41.05,-71.96,22.3
2110,3829940.0,7.0,26.0,15.67,33.66,-55.48,25.8
905,7861229.0,7.0,26.0,15.83,44.3,-82.4,18.25513430932903
1058,13844157.0,7.0,26.0,15.93,-7.72,-107.28,25.4
7769,12841831.0,7.0,26.0,17.0,32.87,-117.26,20.8
8634,16876825.0,7.0,26.0,18.0,46.56,-90.44,18.256842352935823
9741,4832675.0,7.0,26.0,20.75,-11.46,-172.54,28.3
907,1841517.0,7.0,26.0,23.92,55.0,14.09,17.5
1235,15901324.0,7.0,27.0,0.0,51.79,-29.13,14.9
3401,5890560.0,7.0,27.0,2.67,-16.83,161.49,25.3
9775,7895080.0,7.0,27.0,3.0,58.95,-36.79,10.9
2994,11885778.0,7.0,27.0,3.33,-24.05,-101.63,20.5
5937,7895497.0,7.0,27.0,4.33,-49.97,-33.96,18.258225970168635
9400,14905576.0,7.0,27.0,6.0,29.56,-92.31,30.9
9994,15903051.0,7.0,27.0,6.0,30.67,-87.94,18.260450851201693
9119,16907264.0,7.0,27.0,6.5,47.3,-88.6,18.5
9652,6884806.0,7.0,27.0,7.0,64.5,-165.43,12.5
1336,14890859.0,7.0,27.0,7.92,-14.89,179.47,27.2
9736,3886574.0,7.0,27.0,8.5,28.66,-89.55,18.261052090640028
6747,11876587.0,7.0,27.0,9.0,48.7,-12.5,16.5
9965,18900901.0,7.0,27.0,9.83,40.8,-137.5,18.260742482325924
3394,17902699.0,7.0,27.0,10.62,27.44,-62.51,27.8
8286,16904178.0,7.0,27.0,12.0,24.98,-80.83,30.3
8671,8881871.0,7.0,27.0,12.23,47.8,-122.8,18.26453417359905
5526,14889856.0,7.0,27.0,16.92,-39.99,-0.36,11.0
2469,19910450.0,7.0,27.0,17.1,40.66,-74.07,18.26325812684451
7794,17891996.0,7.0,27.0,17.5,-49.94,-33.72,18.26325812684451
2722,6883371.0,7.0,27.0,18.0,61.53,-70.47,18.26325812684451
4236,12898206.0,7.0,27.0,18.0,54.8,15.0,19.7
3123,4862308.0,7.0,27.0,18.83,-35.81,-7.51,16.0
1193,12892566.0,7.0,27.0,19.4,40.3,-124.7,11.1
1674,10900889.0,7.0,27.0,20.0,29.18,-89.26,30.7
2776,10881565.0,7.0,27.0,20.0,0.03,-179.93,18.264038296580054
5939,8887536.0,7.0,27.0,21.0,5.0,-179.9,18.264038296580054
2530,4863343.0,7.0,27.0,21.28,-24.78,-84.63,19.0
8818,10872877.0,7.0,27.0,22.0,59.84,-29.88,12.8
4299,15910915.0,7.0,27.0,23.83,45.3,-86.4,22.6
5864,10927550.0,7.0,28.0,0.0,69.0,3.0,11.3
1987,905297.0,7.0,28.0,1.97,27.08,-29.29,25.1
5342,18942657.0,7.0,28.0,2.0,46.78,-92.09,18.263947146854647
9886,4925321.0,7.0,28.0,2.5,46.9,-91.9,21.2
2078,896195.0,7.0,28.0,3.0,48.19,146.44,13.6
9776,4895668.0,7.0,28.0,3.0,30.4,-87.21,30.4
4580,16943515.0,7.0,28.0,5.0,45.99,-83.9,18.26576962252606
8837,18920218.0,7.0,28.0,5.0,56.4,2.0,18.26576962252606
1876,19937622.0,7.0,28.0,6.5,28.2,-89.2,18.26576962252606
5332,4909677.0,7.0,28.0,7.0,36.89,-76.34,18.265769622526058
7219,18945984.0,7.0,28.0,7.0,36.95,-76.33,28.7
8545,14922323.0,7.0,28.0,12.0,59.1,-36.7,11.0
7580,9918248.0,7.0,28.0,13.0,31.7,-64.2,27.4
8659,12916747.0,7.0,28.0,13.33,33.4,-119.5,16.2
4113,3919554.0,7.0,28.0,14.0,-8.03,164.78,29.0
539,15925904.0,7.0,28.0,15.98,-17.76,121.55,23.3
2655,14936987.0,7.0,28.0,16.0,41.38,-82.51,18.270315223341445
5558,12911309.0,7.0,28.0,16.0,40.07,4.63,24.8
694,9920759.0,7.0,28.0,17.0,54.8,-140.5,12.0
6421,13938112.0,7.0,28.0,18.83,53.9,-160.8,18.27036053598179
2645,7909522.0,7.0,28.0,19.0,59.9,-1.1,18.27036053598179
8164,15912474.0,7.0,28.0,19.0,18.6,118.7,18.27036053598179
725,8909418.0,7.0,28.0,19.97,-14.34,-30.18,25.2
1037,7924011.0,7.0,28.0,20.0,-0.01,-22.99,24.6
7919,5917997.0,7.0,28.0,23.0,59.7,1.6,18.272674950177645
7970,13927081.0,7.0,28.0,23.0,25.4,-84.2,30.7
6945,4932397.0,7.0,29.0,1.83,-27.3,-110.17,19.5
8058,19976079.0,7.0,29.0,2.0,47.5,-87.3,20.6
9408,13946656.0,7.0,29.0,2.0,80.58,-108.81,18.275462666059287
7467,17975509.0,7.0,29.0,2.75,-54.23,43.83,18.275462666059287
2255,15944420.0,7.0,29.0,3.78,29.14,-75.39,29.0
2856,9955005.0,7.0,29.0,5.0,44.37,-62.51,19.8
3096,18963014.0,7.0,29.0,5.17,46.9,-91.9,21.6
9851,4942421.0,7.0,29.0,6.0,61.0,4.0,10.2
9475,7934325.0,7.0,29.0,6.97,5.53,-98.47,27.8
3010,18981264.0,7.0,29.0,8.67,-14.18,-35.49,25.9
3499,11939775.0,7.0,29.0,9.55,29.6,-175.52,26.3
5829,10939048.0,7.0,29.0,9.83,-19.9,-85.3,18.28115262797806
7812,10941182.0,7.0,29.0,10.0,45.02,-60.08,18.281152627978063
295,938843.0,7.0,29.0,11.0,54.6,11.1,18.0
946,6952379.0,7.0,29.0,11.0,47.7,-122.4,18.28110368931349
1364,12967082.0,7.0,29.0,11.27,42.73,139.96,24.7
5293,10951564.0,7.0,29.0,11.95,-53.32,150.28,4.6
2263,8945813.0,7.0,29.0,12.0,49.5,-65.8,16.1
112,4950727.0,7.0,29.0,13.0,41.28,-72.91,23.0
4277,7961795.0,7.0,29.0,13.0,-8.01,80.44,28.4
3693,2933264.0,7.0,29.0,13.83,42.3,-70.7,19.1
1254,12961407.0,7.0,29.0,14.83,-20.13,-159.24,25.1
2799,7938029.0,7.0,29.0,14.9,41.16,-52.69,24.2
1995,19980665.0,7.0,29.0,15.0,27.77,-82.65,18.28439725387475
7063,17950673.0,7.0,29.0,15.35,46.9,-124.2,15.4
2459,13969677.0,7.0,29.0,17.0,2.07,146.95,29.2
9843,13946968.0,7.0,29.0,17.18,-21.21,-160.87,23.6
8715,7934433.0,7.0,29.0,18.66,-17.7,121.31,24.1
7788,2942368.0,7.0,29.0,20.0,51.6,-5.1,15.8
8039,13948123.0,7.0,29.0,21.17,70.29,33.87,9.2
7593,15961627.0,7.0,29.0,21.83,52.55,-162.92,9.3
8787,19964752.0,7.0,29.0,23.33,65.23,6.0,11.9
3592,8941243.0,7.0,29.0,23.98,7.76,-36.99,27.6
3458,12976299.0,7.0,30.0,3.72,-11.34,-173.03,28.7
6472,16006374.0,7.0,30.0,4.92,41.7,-81.7,18.286471152827264
4050,11987739.0,7.0,30.0,7.0,57.0,1.9,18.286471152827264
2055,3964328.0,7.0,30.0,8.52,10.95,-88.1,27.7
961,8979999.0,7.0,30.0,9.17,-8.22,-16.54,25.0
8879,16984578.0,7.0,30.0,10.0,8.0,130.0,28.6
7258,12986804.0,7.0,30.0,11.0,45.5,-81.0,21.0
5015,6989129.0,7.0,30.0,11.5,29.1,-88.1,18.29152298359987
8484,3965545.0,7.0,30.0,11.87,26.7,-144.13,23.1
3519,16984569.0,7.0,30.0,12.0,-28.67,-97.78,18.1
7123,6971649.0,7.0,30.0,12.42,-19.48,115.85,23.8
8257,18005487.0,7.0,30.0,13.0,43.46,-76.51,18.29327630499367
1080,4970466.0,7.0,30.0,13.67,-16.52,99.29,18.29327630499367
1900,4969448.0,7.0,30.0,16.18,33.0,-117.3,20.3
7754,14998410.0,7.0,30.0,17.0,43.8,-87.7,18.293623609198416
4093,9965519.0,7.0,30.0,18.13,35.41,-69.56,27.8
7077,18000046.0,7.0,30.0,18.48,7.82,-164.62,27.3
3459,17981331.0,7.0,30.0,18.83,-42.2,39.13,10.8
5534,14985118.0,7.0,30.0,19.33,-31.02,78.88,17.9
2450,2957597.0,7.0,30.0,22.67,-28.24,-105.64,19.7
571,18005562.0,7.0,30.0,23.53,41.0,-71.1,23.5
6942,11008936.0,7.0,31.0,0.27,5.12,-97.54,28.1
1785,5990062.0,7.0,31.0,0.5,-38.6,-3.78,12.6
7693,8009966.0,7.0,31.0,1.0,56.4,2.2,18.29731308753372
9082,1001312.0,7.0,31.0,4.67,-9.87,-14.91,24.7
6842,5995787.0,7.0,31.0,6.55,33.28,-70.1,27.7
2029,4005710.0,7.0,31.0,8.0,58.5,2.0,14.7
4074,17023832.0,7.0,31.0,8.0,51.6,-5.1,15.6
1837,17012609.0,7.0,31.0,8.37,36.9,-75.7,26.5
4472,7001064.0,7.0,31.0,9.0,38.22,-76.04,28.0
9997,17009794.0,7.0,31.0,9.0,24.98,-80.83,31.1
4002,7004931.0,7.0,31.0,9.3,33.5,-117.8,20.3
7780,8994409.0,7.0,31.0,11.52,33.97,124.96,29.4
7572,20029376.0,7.0,31.0,12.0,-8.01,-170.05,18.306511669940516
8986,15005329.0,7.0,31.0,12.0,-38.23,166.67,14.7
7613,1986433.0,7.0,31.0,12.5,-33.31,61.28,17.9
1887,20023755.0,7.0,31.0,14.0,38.06,-122.26,18.305819769364675
7490,6993555.0,7.0,31.0,14.0,83.8,-32.57,18.305819769364675
6581,16012674.0,7.0,31.0,14.13,-6.94,-97.06,24.8
3672,13005727.0,7.0,31.0,16.0,46.2,-124.1,12.4
4149,5003345.0,7.0,31.0,18.5,-45.12,-178.52,9.5
79,9011263.0,7.0,31.0,19.0,37.6,-76.3,29.5
1959,5991608.0,7.0,31.0,19.0,-33.82,66.97,18.306332466733352
8717,1992632.0,7.0,31.0,20.67,36.04,-161.08,24.2
704,18019822.0,7.0,31.0,21.5,-9.99,156.38,27.9
8189,992316.0,7.0,31.0,21.5,61.1,-146.7,18.30899855987615
2314,13017583.0,7.0,31.0,21.83,32.53,-178.86,25.1
6106,1997881.0,7.0,31.0,22.33,48.3,-123.2,18.31016720579598
9339,7004140.0,7.0,31.0,22.83,17.9,-66.5,18.31016720579598
6587,18022663.0,7.0,31.0,23.0,40.7,14.1,26.2
9342,4991749.0,7.0,31.0,23.17,-30.79,49.43,19.7
5662,14035010.0,8.0,1.0,1.5,33.7,-56.31,27.1
287,1026897.0,8.0,1.0,1.67,36.11,-67.52,27.4
1938,3028751.0,8.0,1.0,3.0,-7.99,-124.99,26.6
1317,11045126.0,8.0,1.0,3.5,61.1,-146.7,18.316260221260233
1822,2036017.0,8.0,1.0,4.0,-0.06,-170.09,28.6
1949,3032508.0,8.0,1.0,4.0,54.32,-47.38,12.6
3838,10042877.0,8.0,1.0,4.67,35.99,-161.09,24.1
7347,1029631.0,8.0,1.0,6.0,37.3,4.5,24.0
9296,15050603.0,8.0,1.0,6.0,47.52,179.63,10.7
3141,10033212.0,8.0,1.0,7.0,51.4,-7.9,18.317705739614233
4934,15024466.0,8.0,1.0,8.95,36.03,-38.01,25.3
3759,17037797.0,8.0,1.0,9.0,70.17,12.4,9.9
8142,3009034.0,8.0,1.0,11.33,-46.82,47.46,18.31745940162226
3181,2033349.0,8.0,1.0,13.0,48.2,-69.5,18.31745940162226
6901,6035137.0,8.0,1.0,13.33,47.0,-88.4,18.31745940162226
9403,19043014.0,8.0,1.0,14.43,33.5,-57.53,27.5
5529,16040089.0,8.0,1.0,14.83,18.5,-66.1,18.319034181351014
6095,7018152.0,8.0,1.0,15.92,-11.95,165.84,28.1
656,15025059.0,8.0,1.0,15.95,-19.6,1.23,19.3
7043,6027098.0,8.0,1.0,17.0,59.2,1.5,18.320878873095495
9492,3023457.0,8.0,1.0,18.0,70.1,52.7,8.4
2246,19041739.0,8.0,1.0,20.0,45.8,-3.3,18.319178928120664
340,2032676.0,8.0,1.0,21.0,17.78,-64.76,29.0
9743,5024921.0,8.0,1.0,21.83,45.4,-85.1,23.2
3375,1028851.0,8.0,1.0,22.0,50.9,-136.1,12.7
3894,19054269.0,8.0,1.0,22.17,-8.52,-16.7,25.1
9241,16037110.0,8.0,1.0,22.17,-14.27,-38.76,25.7
5472,7015546.0,8.0,1.0,22.33,79.22,-5.79,18.32330493040745
8605,2006763.0,8.0,1.0,22.33,-29.53,-100.2,17.8
430,18053091.0,8.0,1.0,23.0,54.91,-47.35,11.2
1213,11021383.0,8.0,1.0,23.23,35.09,-68.65,27.3
1475,3011084.0,8.0,1.0,23.53,31.82,170.79,26.2
9448,19052380.0,8.0,1.0,23.67,42.0,-86.6,25.8
2853,11074355.0,8.0,2.0,0.0,51.4,148.1,18.326157781869142
7457,15079879.0,8.0,2.0,0.0,40.71,-20.81,21.3
2275,55877.0,8.0,2.0,1.0,43.3,-124.4,18.326666130966256
6384,14063015.0,8.0,2.0,2.07,7.56,-165.55,27.7
126,14057269.0,8.0,2.0,3.0,-11.81,-16.79,23.3
3161,18063763.0,8.0,2.0,3.55,5.27,-96.49,28.1
9243,17089176.0,8.0,2.0,5.0,5.02,-170.0,28.5
892,8059859.0,8.0,2.0,6.0,57.56,-46.39,9.6
9323,53403.0,8.0,2.0,8.0,-34.16,172.14,18.33103202395553
2571,6046391.0,8.0,2.0,8.07,-11.03,-92.29,22.3
5616,7049164.0,8.0,2.0,8.17,-11.55,-35.98,25.6
2284,6052280.0,8.0,2.0,8.83,46.77,-52.39,14.4
9341,9046118.0,8.0,2.0,9.75,28.4,-80.5,25.8
2022,7043111.0,8.0,2.0,10.0,43.1,-79.2,24.6
4020,13053996.0,8.0,2.0,12.5,52.44,178.16,8.7
8105,6041422.0,8.0,2.0,12.67,32.97,-56.4,27.3
5676,9072711.0,8.0,2.0,13.33,39.5,-76.1,18.33450794070729
3331,3067741.0,8.0,2.0,14.5,38.0,-76.3,18.33450794070729
4818,6068250.0,8.0,2.0,15.0,-18.88,-34.69,25.2
4413,7060158.0,8.0,2.0,16.03,-17.28,121.25,24.2
8543,1060310.0,8.0,2.0,16.35,34.1,-77.7,27.7
1743,15085213.0,8.0,2.0,19.5,37.6,-76.3,18.33827288808808
8815,18091491.0,8.0,2.0,19.83,42.4,-70.6,18.338272888088078
3031,13077969.0,8.0,2.0,22.0,29.73,-84.98,18.338272888088078
1969,9053752.0,8.0,2.0,22.27,9.49,-21.0,27.0
5214,15109131.0,8.0,3.0,2.0,39.56,-75.57,28.3
9040,5088037.0,8.0,3.0,2.0,44.0,-68.1,18.341443377400953
5714,3091149.0,8.0,3.0,3.85,30.7,-81.3,26.9
8402,12086901.0,8.0,3.0,4.13,6.26,-166.26,28.3
6773,1083921.0,8.0,3.0,4.17,-28.45,-13.77,19.3
3257,3096356.0,8.0,3.0,5.0,42.59,-87.81,18.34475669313212
4592,5097208.0,8.0,3.0,5.0,44.02,-83.54,18.34475669313212
6531,5097657.0,8.0,3.0,6.22,20.8,-157.0,26.1
9906,13093715.0,8.0,3.0,7.42,-11.53,-95.98,23.6
9279,19118098.0,8.0,3.0,9.98,33.8,-119.7,18.2
8935,3097163.0,8.0,3.0,10.0,47.75,-90.34,18.346943626655932
9420,16119426.0,8.0,3.0,10.0,43.5,-82.1,22.7
1522,19110562.0,8.0,3.0,10.83,76.2,156.66,18.347683313380376
729,19106640.0,8.0,3.0,11.0,-14.65,-130.96,26.4
9256,19119438.0,8.0,3.0,11.0,32.37,-64.7,29.1
813,13098281.0,8.0,3.0,14.83,53.91,-159.63,18.350877035080995
8059,14112815.0,8.0,3.0,15.0,41.36,-72.09,18.35087703508099
3339,15092152.0,8.0,3.0,15.83,33.7,166.58,26.1
1632,16092080.0,8.0,3.0,16.67,45.01,156.9,12.3
4718,6080630.0,8.0,3.0,16.67,-41.93,0.05,18.35116526419332
5944,2097391.0,8.0,3.0,17.83,-24.78,-38.24,23.5
9923,3073809.0,8.0,3.0,17.83,-27.32,-135.21,20.0
9599,1081851.0,8.0,3.0,18.0,-33.3,107.1,15.5
4005,3082168.0,8.0,3.0,19.52,-6.94,-173.84,29.1
2004,19116452.0,8.0,3.0,21.0,-35.51,57.77,16.3
9904,1082856.0,8.0,3.0,21.0,42.3,-62.0,24.8
4565,15093654.0,8.0,3.0,21.13,30.1,-73.86,29.0
604,19162328.0,8.0,4.0,0.0,36.5,-2.7,25.5
9579,6138832.0,8.0,4.0,0.0,8.02,-125.01,28.3
8331,122169.0,8.0,4.0,0.38,32.9,-117.4,20.7
2934,3123035.0,8.0,4.0,1.0,38.8,-77.0,29.6
2279,6113608.0,8.0,4.0,1.47,32.93,-56.47,27.5
732,17146892.0,8.0,4.0,1.83,18.3,-64.8,18.36294951767845
2171,4114477.0,8.0,4.0,2.7,34.2,-119.4,17.5
5536,2109542.0,8.0,4.0,4.0,34.8,-34.2,26.2
4180,6126944.0,8.0,4.0,4.67,-41.9,0.2,18.364129968078693
9196,13141219.0,8.0,4.0,5.0,44.2,-57.1,19.6
7720,14131193.0,8.0,4.0,6.0,51.9,3.5,18.1
5522,10138931.0,8.0,4.0,7.0,44.6,-63.6,18.364294363284895
3754,11143361.0,8.0,4.0,8.17,-47.28,62.62,18.364294363284895
2646,7123362.0,8.0,4.0,11.0,37.51,-122.21,22.3
6438,14148093.0,8.0,4.0,11.67,-28.02,-172.43,19.9
139,12118805.0,8.0,4.0,11.83,27.97,135.68,28.0
7237,10130693.0,8.0,4.0,12.0,41.28,-72.91,25.1
1226,4125912.0,8.0,4.0,13.41,-19.77,116.16,23.7
7214,19162143.0,8.0,4.0,15.0,32.57,-117.13,18.368886882410205
1241,6133687.0,8.0,4.0,16.0,36.5,0.2,26.8
4456,112604.0,8.0,4.0,16.0,43.26,-79.06,18.37031105692331
2186,14147579.0,8.0,4.0,18.0,18.3,-65.3,18.37031105692331
5931,8134540.0,8.0,4.0,18.0,36.3,-8.2,20.0
6097,120032.0,8.0,4.0,18.5,-27.05,-113.58,20.0
5067,10118085.0,8.0,4.0,18.98,22.75,145.37,27.7
5353,9138936.0,8.0,4.0,19.0,29.44,-92.06,29.4
8831,14139428.0,8.0,4.0,19.4,38.06,172.05,24.1
1956,19131731.0,8.0,4.0,20.0,16.1,41.2,33.9
6834,14149237.0,8.0,4.0,21.0,-34.92,70.67,16.0
4666,13146268.0,8.0,4.0,21.33,36.8,-76.3,18.377480532821693
9584,6132959.0,8.0,4.0,21.5,40.9,-73.7,24.4
7168,6123118.0,8.0,4.0,23.32,36.2,-75.7,24.2
9432,8166661.0,8.0,5.0,5.0,56.16,-27.53,14.3
5815,3164869.0,8.0,5.0,5.1,40.66,-74.07,18.378789745429405
8349,1157847.0,8.0,5.0,6.0,13.0,113.2,28.1
6017,14185092.0,8.0,5.0,6.83,40.4,-73.7,18.380427691554857
7771,17161330.0,8.0,5.0,7.6,-23.99,-74.93,16.7
447,6165086.0,8.0,5.0,8.0,42.36,-71.05,19.1
7368,152813.0,8.0,5.0,8.0,54.37,-146.55,10.9
3631,8175525.0,8.0,5.0,9.0,44.2,-57.1,19.8
9198,10166805.0,8.0,5.0,9.0,40.14,-74.75,28.5
8673,2140719.0,8.0,5.0,10.07,32.7,-117.4,19.9
4778,19176017.0,8.0,5.0,12.0,34.0,-77.5,28.3
7803,6141519.0,8.0,5.0,13.3,-31.17,57.37,19.4
8776,3152642.0,8.0,5.0,14.0,26.1,-83.1,18.383044881741192
4111,12163298.0,8.0,5.0,15.0,-26.39,-107.39,19.6
5899,6150303.0,8.0,5.0,15.0,-3.99,80.5,29.3
8157,9157779.0,8.0,5.0,15.0,24.95,143.48,26.8
3326,2155431.0,8.0,5.0,17.0,39.58,-75.59,28.8
9044,17174786.0,8.0,5.0,17.0,58.3,0.0,18.3882504323334
2488,6148362.0,8.0,5.0,17.2,-20.06,111.75,24.4
5915,18162699.0,8.0,5.0,17.67,-9.84,-14.79,24.8
3534,4146488.0,8.0,5.0,18.78,25.11,-123.96,20.3
3538,3137254.0,8.0,5.0,19.0,48.1,-122.7,18.390658503676082
5507,12150548.0,8.0,5.0,19.83,-40.24,46.46,16.0
2630,12177118.0,8.0,5.0,21.0,58.4,-0.2,18.39025704968722
2931,2153909.0,8.0,5.0,21.1,45.36,-83.49,18.39025704968722
2567,1136216.0,8.0,5.0,21.17,-52.21,-32.74,0.4
3009,3158464.0,8.0,5.0,22.0,55.8,-5.5,18.38723753692292
4015,18201802.0,8.0,6.0,1.0,-8.01,80.44,28.4
6055,3192561.0,8.0,6.0,1.43,35.88,-173.1,24.3
5238,19199386.0,8.0,6.0,3.33,-29.41,-100.18,17.9
4651,16212339.0,8.0,6.0,4.0,53.0,-15.9,14.9
2136,1172093.0,8.0,6.0,4.73,16.67,137.88,29.7
3755,8192538.0,8.0,6.0,5.22,20.8,-157.0,26.1
1119,3193005.0,8.0,6.0,7.0,45.1,-87.59,18.392430592208495
992,16204936.0,8.0,6.0,8.0,48.1,-123.4,18.3924305922085
5730,12188803.0,8.0,6.0,8.8,29.82,-75.32,28.3
2183,11200794.0,8.0,6.0,9.0,-20.22,155.48,23.3
1933,19200552.0,8.0,6.0,9.35,10.58,-161.67,27.5
7735,9205532.0,8.0,6.0,11.0,44.9,-66.99,12.5
4642,11199924.0,8.0,6.0,11.17,42.32,-160.43,18.39545023341285
6659,17212019.0,8.0,6.0,11.92,21.7,-158.1,25.4
5240,2198081.0,8.0,6.0,12.67,47.3,-88.6,19.6
7479,18206362.0,8.0,6.0,13.0,-7.46,40.89,26.7
2843,2176733.0,8.0,6.0,13.57,36.4,-122.2,13.9
2783,2174128.0,8.0,6.0,13.83,-49.08,15.0,18.39746131090052
2514,10193674.0,8.0,6.0,14.5,27.44,-63.43,28.7
844,2196409.0,8.0,6.0,16.0,4.96,147.02,29.0
9177,5183714.0,8.0,6.0,16.0,57.6,-0.8,15.0
4464,9201110.0,8.0,6.0,18.0,16.3,41.2,32.8
6617,18224212.0,8.0,6.0,19.0,84.8,-33.79,18.402796564997896
1830,10192431.0,8.0,6.0,19.59,-16.63,121.7,23.4
8880,4188576.0,8.0,6.0,20.0,57.46,-45.94,9.8
8893,14189738.0,8.0,6.0,21.35,35.96,-30.13,25.0
1531,19232116.0,8.0,7.0,2.0,46.12,-48.27,15.5
4046,12231030.0,8.0,7.0,2.0,53.6,0.7,18.402811401907353
5987,1206689.0,8.0,7.0,6.82,36.67,-54.49,27.4
508,9238666.0,8.0,7.0,7.83,37.4,-122.9,18.404313938413377
2791,8232259.0,8.0,7.0,8.0,29.69,-93.84,30.7
9683,19233721.0,8.0,7.0,8.12,42.68,-41.57,23.2
1448,4234960.0,8.0,7.0,9.0,58.4,0.2,18.40716677969583
1805,10227351.0,8.0,7.0,9.33,-42.69,41.06,18.40716677969583
2833,16224366.0,8.0,7.0,10.3,59.17,-52.25,9.3
480,10235112.0,8.0,7.0,10.33,39.2,-76.4,18.40564739918537
2099,8223812.0,8.0,7.0,10.83,31.4,-80.9,18.40564739918537
684,17248052.0,8.0,7.0,11.0,18.3,-65.3,18.40564739918537
4730,4220119.0,8.0,7.0,13.0,51.1,1.8,16.7
5821,10212993.0,8.0,7.0,14.0,15.6,89.73,28.0
6930,11242441.0,8.0,7.0,14.0,29.87,-93.93,32.7
310,16254737.0,8.0,7.0,15.0,4.5,-32.8,27.5
6865,8234270.0,8.0,7.0,15.0,11.01,86.51,18.41085943224707
2819,11214636.0,8.0,7.0,16.47,28.21,-64.75,28.8
7626,6232129.0,8.0,7.0,19.0,46.68,-85.98,18.412590090345976
7940,9241495.0,8.0,7.0,19.83,14.9,-74.9,18.412590090345976
7089,2202869.0,8.0,7.0,21.48,30.58,167.76,25.6
7998,2210327.0,8.0,7.0,22.83,33.9,167.17,26.0
4839,19284335.0,8.0,8.0,1.0,57.3,1.6,18.41504969078202
2717,3265422.0,8.0,8.0,1.67,44.6,-124.3,18.41504969078202
2964,6251147.0,8.0,8.0,2.5,47.3,-88.6,20.2
4893,15271173.0,8.0,8.0,2.5,-27.03,52.91,22.0
8781,5248234.0,8.0,8.0,3.35,46.9,-124.2,15.3
1345,12267249.0,8.0,8.0,4.0,50.83,-38.76,15.7
3092,15277205.0,8.0,8.0,4.0,-8.03,-95.26,24.1
7548,13278908.0,8.0,8.0,4.0,44.25,-86.35,18.415918455588486
1181,11265336.0,8.0,8.0,5.0,25.9,-77.6,18.41591845558849
3557,235940.0,8.0,8.0,6.83,-12.99,179.6,28.0
2062,6264270.0,8.0,8.0,7.0,13.44,144.65,18.417511289483187
4886,2259955.0,8.0,8.0,7.0,0.0,89.8,29.5
